timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
78717051,78716345,2490386,2490386,-1.4965884e-05,1.0505094e-05,1.3781632e-05,0.00035586592,-3.7360667e-05,-0.038733378,3955,3955,0,1,1
79215396,79214662,2490386,2490386,-6.3619214e-06,2.0564617e-05,6.0673597e-06,0.0007807745,-5.1865794e-05,-0.038602952,3955,3955,0,1,1
79717676,79716934,2490386,2490386,-8.498462e-06,1.5999498e-05,1.5392328e-05,0.00062391337,3.3203269e-06,-0.038782246,3954,3954,0,1,1
80219923,80219207,2490386,2490386,-6.7192996e-06,1.0728734e-05,1.5156996e-05,0.00071920455,-8.255758e-07,-0.038728103,3955,3955,0,1,1
80718246,80717525,2490386,2490386,-1.2640881e-05,1.2583775e-05,1.1054292e-05,0.0006811051,-4.802326e-07,-0.038582645,3955,3955,0,1,1
81216579,81215843,2490386,2490386,-8.833087e-06,1.41803985e-05,1.7425235e-05,0.0007481319,0.00011996028,-0.038506594,3955,3955,0,1,1
81714882,81714161,2490386,2490386,-8.457982e-06,1.4227412e-05,8.932268e-06,0.0004711514,-5.0866834e-06,-0.038595952,3955,3955,0,1,1
82217195,82216434,2490386,2490386,-1.0320918e-05,9.370324e-06,1.5098813e-05,0.0006677663,-7.9242345e-06,-0.038428847,3955,3955,0,1,1
82715462,82714752,2490386,2490386,-5.9294412e-05,7.1520575e-05,-0.000155413,0.0018872992,-0.0013874038,-0.03920201,3955,3955,0,1,1
83217732,83217025,2490386,2490386,-1.1163401e-06,-0.00010246994,0.00016100319,0.0001410993,4.4534132e-05,-0.03889192,3955,3955,0,1,1
83720033,83719299,2490386,2490386,-1.04067885e-05,0.00012619735,-6.443968e-05,0.00024435675,-0.00028590296,-0.038628705,3956,3956,0,1,1
84218321,84217615,2490386,2490386,1.18501e-05,2.5420848e-05,-0.00028706406,0.002063003,-0.0010732552,-0.03829038,3954,3954,0,1,1
84720603,84719889,2490386,2490386,8.25691e-05,-0.00015992357,0.0001412912,0.00057327317,0.0008189615,-0.03854757,3955,3955,0,1,1
85214975,85214251,2490386,2490386,5.23056e-05,-7.671981e-05,0.00017458494,0.00056576845,0.0014050293,-0.03786437,3955,3955,0,1,1
85717236,85716524,2490386,2490386,-1.7577875e-05,-8.4596286e-05,0.00020130079,-0.0016954754,-0.00032892448,-0.036578067,3955,3955,0,1,1
86215562,86214842,2490386,2490386,1.2533939e-06,6.116998e-05,1.4221632e-05,0.000139256,0.00048201854,-0.038600873,3954,3954,0,1,1
86717816,86717116,2490386,2490386,3.0638175e-06,4.6958317e-05,-5.715795e-05,0.0005137001,0.00040770147,-0.038780276,3955,3955,0,1,1
87220099,87219389,2490386,2490386,-1.5155686e-05,3.2370277e-05,7.31832e-05,0.0013548256,0.0014477852,-0.03985413,3947,3947,0,1,1
87718484,87717707,2490386,2490386,0.00047009264,0.0022819585,0.00115574,-0.0028968018,0.004990061,-0.04292623,3955,3955,0,1,1
88220683,88219984,2490386,2490386,-0.002894508,-0.00074217404,0.0054211314,0.0034484065,0.010657906,-0.031448834,3958,3958,0,1,1
88715050,88714344,2490386,2490386,-0.0010816319,-0.0024340528,0.0072548916,0.0041579716,0.0013072654,-0.038557455,3955,3955,0,1,1
89217322,89216616,2490386,2490386,-0.0015586134,-0.0012905034,0.004686942,0.0030174947,0.009135856,-0.042104725,3955,3955,0,1,1
89715641,89714933,2490386,2490386,0.00020551316,-1.7032235e-05,-0.0021175768,0.007882029,0.005987965,-0.036821503,3955,3955,0,1,1
90217982,90217204,2490386,2490386,0.00032929494,0.0008371143,-0.0031164377,0.00453318,0.0031861153,-0.035119265,3953,3953,0,1,1
90716288,90715527,2490386,2490386,-0.0002591082,0.0010750422,-0.0031393366,0.0021340686,0.0019878268,-0.037022136,3963,3963,0,1,1
91218584,91217792,2490386,2490386,0.0013902909,-0.00013958752,-0.004728684,0.0011421875,-0.0016205802,-0.038455945,3956,3956,0,1,1
91720791,91720061,2490386,2490386,0.00016449236,-0.0010996213,-0.0009385312,0.001710567,0.0017904958,-0.04547552,3955,3955,0,1,1
92215123,92214423,2490386,2490386,0.00088902924,-0.0004602926,-0.0010569756,-0.002156983,-0.0017611,-0.042697098,3953,3953,0,1,1
92717421,92716695,2490386,2490386,9.187074e-05,0.00040179805,6.8951136e-05,0.004394968,0.0017068479,-0.03397754,3955,3955,0,1,1
93215728,93215012,2490386,2490386,-0.00016394239,0.0006911969,0.0012654471,0.002055621,0.00040791888,-0.03423437,3955,3955,0,1,1
93718050,93717285,2490386,2490386,-0.0004985583,0.00042616774,-0.00016996762,-0.00043058608,-0.0011444893,-0.036902286,3955,3955,0,1,1
94216326,94215602,2490386,2490386,0.0010205666,0.0001381103,0.0013741456,-0.002140036,-0.004055918,-0.04123032,3954,3954,0,1,1
94718575,94717875,2490386,2490386,0.00047402564,0.00072149234,0.0022474218,-0.0053182445,-0.007739361,-0.037311275,3955,3955,0,1,1
95220859,95220147,2490386,2490386,-0.0017508246,-0.0011362702,0.0016617995,-0.0050441804,-0.005773246,-0.03549446,3955,3955,0,1,1
95715225,95714509,2490386,2490386,0.000104716135,0.0008934658,0.0023133683,-0.00926034,-0.00091792096,-0.041720394,3955,3955,0,1,1
96217560,96216781,2490386,2490386,0.0017199598,0.0012307529,-0.00042310948,-0.0011803095,-0.0031583447,-0.041152406,3954,3954,0,1,1
96715797,96715096,2490386,2490386,0.00011793944,0.0012230674,-0.0001273855,-0.0013080689,-0.0023826913,-0.036074787,3955,3955,0,1,1
97218073,97217366,2490386,2490386,0.00015287797,0.00021202257,-0.0001875852,-0.00066613825,-0.00029871182,-0.039112892,3954,3954,0,1,1
97716477,97715682,2490386,2490386,1.0448419e-05,3.5486624e-05,-1.5150179e-05,0.0013823196,-3.030173e-07,-0.039064687,3955,3955,0,1,1
98218663,98217953,2490386,2490386,-1.9163934e-05,1.632154e-06,-3.9322995e-06,0.0008911578,-0.00036935907,-0.03875502,3955,3955,0,1,1
98720950,98720225,2490386,2490386,-1.3588214e-05,9.404487e-06,1.4262313e-05,0.0009887257,-0.00037980144,-0.03868416,3955,3955,0,1,1
99215394,99214587,2490386,2490386,-1.3056381e-05,9.018783e-06,1.1027834e-05,0.0010301425,-0.00039668794,-0.038607076,3955,3955,0,1,1
99717561,99716858,2490386,2490386,-1.46686625e-05,8.031904e-06,1.195249e-05,0.0009917807,-0.00038164222,-0.038591072,3955,3955,0,1,1
100215877,100215175,2490386,2490386,-1.1003263e-05,1.4600337e-05,1.1484319e-05,0.0010090307,-0.00038938023,-0.03869972,3955,3955,0,1,1
100718184,100717446,2490386,2490386,-1.5288335e-05,1.1582827e-05,1.03733355e-05,0.0009978297,-0.00037097675,-0.03879212,3955,3955,0,1,1
101216466,101215761,2490386,2490386,-1.0055334e-05,8.178313e-06,1.3371666e-05,0.0010175902,-0.00034837538,-0.03862144,3954,3954,0,1,1
101718736,101718032,2490386,2490386,-1.226096e-05,1.0559296e-05,1.0768628e-05,0.0009807097,-0.0003625279,-0.038493227,3945,3945,0,1,1
102221025,102220307,2490386,2490386,-1.029476e-05,8.580343e-06,1.1630725e-05,0.00096900284,-0.00035811163,-0.038686384,3959,3959,0,1,1
102715508,102714664,2490386,2490386,-1.1265018e-05,9.709761e-06,1.2634731e-05,0.0010050988,-0.0003656086,-0.03857786,3954,3954,0,1,1
103217635,103216936,2490386,2490386,-9.370912e-06,1.1118732e-05,1.0804818e-05,0.0010282499,-0.00034570947,-0.038571574,3954,3954,0,1,1
103716032,103715253,2490386,2490386,-9.434737e-06,1.0232365e-05,1.2192035e-05,0.0010201866,-0.00034124914,-0.038578127,3955,3955,0,1,1
104218236,104217524,2490386,2490386,-1.2736811e-05,1.2776053e-05,1.08084105e-05,0.00096407655,-0.0003787184,-0.0386134,3955,3955,0,1,1
104716578,104715841,2490386,2490386,-8.553083e-06,1.2242046e-05,1.3193685e-05,0.0009884712,-0.00036823095,-0.038599085,3955,3955,0,1,1
105218837,105218113,2490386,2490386,-1.0278753e-05,1.2286852e-05,1.00820125e-05,0.0010139075,-0.00036557257,-0.0386359,3955,3955,0,1,1
105717127,105716430,2490386,2490386,-1.0350718e-05,1.0551369e-05,1.201219e-05,0.0010050517,-0.0003325607,-0.0385998,3955,3955,0,1,1
106215529,106214747,2490386,2490386,-1.3125362e-05,8.2870265e-06,1.0590166e-05,0.0009954188,-0.00034146445,-0.038535208,3955,3955,0,1,1
106717732,106717019,2490386,2490386,-1.2365932e-05,1.2904197e-05,1.0073163e-05,0.0009789761,-0.0003758006,-0.038622227,3955,3955,0,1,1
107216055,107215336,2490386,2490386,-1.2266803e-05,1.1459159e-05,1.2511073e-05,0.0009854157,-0.00038904196,-0.038603514,3955,3955,0,1,1
107718324,107717611,2490386,2490386,-1.1406014e-05,9.721816e-06,1.2456493e-05,0.0010359089,-0.00036076494,-0.038594108,3958,3958,0,1,1
108216624,108215925,2490386,2490386,-8.988168e-06,1.3635291e-05,9.911311e-06,0.00096795306,-0.0003533807,-0.0386539,3955,3955,0,1,1
108718923,108718197,2490386,2490386,-1.4221967e-05,1.2628408e-05,1.2831438e-05,0.00097189203,-0.0003578776,-0.03863645,3955,3955,0,1,1
109217305,109216514,2490386,2490386,-8.56009e-06,1.2696256e-05,1.2383763e-05,0.0009968041,-0.0003730598,-0.038641073,3955,3955,0,1,1
109715544,109714832,2490386,2490386,-1.3001302e-05,1.18608905e-05,1.1951429e-05,0.0009913725,-0.00036014582,-0.038632102,3955,3955,0,1,1
110217820,110217104,2490386,2490386,-1.4388191e-05,1.2388439e-05,1.0146348e-05,0.0009734999,-0.000371808,-0.038622092,3955,3955,0,1,1
110716141,110715421,2490386,2490386,-1.4013513e-05,1.1939731e-05,1.0495391e-05,0.0009502058,-0.000383563,-0.03862931,3955,3955,0,1,1
111218479,111217694,2490386,2490386,-1.1112024e-05,9.584031e-06,1.233768e-05,0.0009733889,-0.0003366938,-0.03868856,3955,3955,0,1,1
111716770,111716019,2490386,2490386,-7.678835e-06,1.0712366e-05,1.2119121e-05,0.0010220156,-0.00034172126,-0.03871221,3963,3963,0,1,1
112218984,112218284,2490386,2490386,-1.3633628e-05,1.2006629e-05,1.1455805e-05,0.0010001594,-0.00035535204,-0.038636975,3955,3955,0,1,1
112717322,112716601,2490386,2490386,-1.1405046e-05,1.1419369e-05,1.2751229e-05,0.0009954259,-0.00032161907,-0.038611773,3955,3955,0,1,1
113215624,113214919,2490386,2490386,-1.1407175e-05,1.1763254e-05,1.1524237e-05,0.0009986976,-0.00036050574,-0.038689144,3955,3955,0,1,1
113717923,113717192,2490386,2490386,-1.2651277e-05,1.4191159e-05,1.2296002e-05,0.001037115,-0.00034014796,-0.038595967,3955,3955,0,1,1
114216308,114215509,2490386,2490386,-1.0657753e-05,1.1216e-05,1.1160079e-05,0.0009935808,-0.00032079124,-0.03868178,3955,3955,0,1,1
114718600,114717782,2490386,2490386,-6.7372744e-06,1.1810725e-05,1.0002495e-05,0.0009890979,-0.00033460063,-0.038652696,3955,3955,0,1,1
115216806,115216100,2490386,2490386,-1.468304e-05,1.22665315e-05,9.659753e-06,0.0009538536,-0.0003565296,-0.03867556,3955,3955,0,1,1
115719079,115718372,2490386,2490386,-1.150789e-05,1.398027e-05,1.2039251e-05,0.000976268,-0.0003416557,-0.038694356,3955,3955,0,1,1
116217507,116216690,2490386,2490386,-1.1637561e-05,1.4484623e-05,1.1862531e-05,0.0010093972,-0.00034078193,-0.03866777,3955,3955,0,1,1
116715722,116715008,2490386,2490386,-1.1193824e-05,1.1869316e-05,1.3347785e-05,0.0009687258,-0.00035231866,-0.038606085,3955,3955,0,1,1
117217982,117217281,2490386,2490386,-1.2630385e-05,9.649042e-06,1.1835981e-05,0.0009951154,-0.00032692443,-0.038584318,3954,3954,0,1,1
117716397,117715600,2490386,2490386,-9.335439e-06,1.21804405e-05,1.0388214e-05,0.00097203255,-0.0003229638,-0.038648464,3955,3955,0,1,1
118218573,118217873,2490386,2490386,-1.15982375e-05,1.1712277e-05,1.06114885e-05,0.0010007926,-0.00036935968,-0.038691144,3955,3955,0,1,1
118716909,118716192,2490386,2490386,-8.951811e-06,1.1320592e-05,1.1732966e-05,0.0009847969,-0.00034659632,-0.038651854,3955,3955,0,1,1
119219167,119218465,2490386,2490386,-1.1779976e-05,1.1055507e-05,9.858e-06,0.0009811048,-0.00032998424,-0.038625937,3954,3954,0,1,1
119717491,119716784,2490386,2490386,-1.634055e-05,1.1234322e-05,1.1283284e-05,0.0009630486,-0.00034689833,-0.03861408,3955,3955,0,1,1
120215863,120215103,2490386,2490386,-1.2580996e-05,1.2997754e-05,1.08622535e-05,0.0009922445,-0.00034714077,-0.038630757,3955,3955,0,1,1
120718091,120717377,2490386,2490386,-1.2613147e-05,1.1882854e-05,1.0795169e-05,0.0009777026,-0.00033860467,-0.038614545,3955,3955,0,1,1
121216428,121215696,2490386,2490386,-1.357957e-05,1.3073537e-05,1.1057336e-05,0.0009749744,-0.00033453296,-0.038571022,3955,3955,0,1,1
121718701,121717970,2490386,2490386,-1.0780542e-05,1.2743895e-05,1.2506595e-05,0.0009916571,-0.00033041273,-0.03865646,3955,3955,0,1,1
122216990,122216289,2490386,2490386,-1.1352746e-05,1.3752742e-05,1.0741468e-05,0.00097596983,-0.00037332598,-0.038668845,3955,3955,0,1,1
122719289,122718564,2490386,2490386,-8.996172e-06,1.0683571e-05,1.0596804e-05,0.0009949659,-0.00033021733,-0.0386104,3955,3955,0,1,1
123217604,123216883,2490386,2490386,-1.0939074e-05,1.3705308e-05,1.1276843e-05,0.0009887872,-0.00033004128,-0.03856282,3955,3955,0,1,1
123715916,123715202,2490386,2490386,-9.578402e-06,9.517665e-06,1.2268283e-05,0.0009971408,-0.00032329565,-0.038615882,3951,3951,0,1,1
124218180,124217477,2490386,2490386,-1.15941475e-05,1.3334196e-05,1.1318315e-05,0.0010355309,-0.00029881654,-0.038637668,3955,3955,0,1,1
124716532,124715797,2490386,2490386,-1.0475138e-05,1.2388356e-05,1.1162435e-05,0.0009923661,-0.00030621662,-0.038616803,3956,3956,0,1,1
125218780,125218071,2490386,2490386,-1.588413e-05,1.331851e-05,1.2365131e-05,0.000975885,-0.00035454944,-0.038570378,3953,3953,0,1,1
125717097,125716391,2490386,2490386,-1.1131429e-05,1.0363446e-05,1.1531487e-05,0.001021399,-0.00030910596,-0.038618576,3955,3955,0,1,1
126219369,126218665,2490386,2490386,-1.0731218e-05,8.235924e-06,1.1457452e-05,0.0010269005,-0.0003565785,-0.03859554,3955,3955,0,1,1
126717681,126716985,2490386,2490386,-1.176738e-05,1.4819859e-05,1.275431e-05,0.0009775513,-0.00037219058,-0.03865224,3955,3955,0,1,1
127216039,127215305,2490386,2490386,-9.691275e-06,1.3363756e-05,1.406238e-05,0.0009860697,-0.00033097895,-0.038596157,3955,3955,0,1,1
127718296,127717579,2490386,2490386,-1.0255303e-05,1.0435481e-05,1.3577161e-05,0.00097204075,-0.00035634675,-0.038698405,3954,3954,0,1,1
128216632,128215899,2490386,2490386,-1.1812753e-05,1.248337e-05,1.3365055e-05,0.00094544387,-0.0003443453,-0.03865034,3954,3954,0,1,1
128718888,128718174,2490386,2490386,-1.0247295e-05,9.887131e-06,1.1703172e-05,0.0010252708,-0.0003363615,-0.03856959,3953,3953,0,1,1
129217201,129216494,2490386,2490386,-1.1842183e-05,9.388338e-06,8.137565e-06,0.0009875235,-0.00034102282,-0.03860558,3954,3954,0,1,1
129719530,129718770,2490386,2490386,-1.395643e-05,1.1960058e-05,8.429455e-06,0.0009436739,-0.0003613838,-0.038678106,3955,3955,0,1,1
130217802,130217090,2490386,2490386,-8.404418e-06,1.3658738e-05,1.3154544e-05,0.00095304265,-0.00033840947,-0.038618825,3955,3955,0,1,1
130716117,130715410,2490386,2490386,-1.2480133e-05,1.4683317e-05,1.3151957e-05,0.0009818901,-0.00034802337,-0.03865634,3955,3955,0,1,1
131218428,131217685,2490386,2490386,-1.2470649e-05,1.2120044e-05,1.0931393e-05,0.0010075856,-0.0003588756,-0.038626723,3955,3955,0,1,1
131716704,131716006,2490386,2490386,-1.3183376e-05,1.0086815e-05,1.1048344e-05,0.0009732362,-0.00034217915,-0.038606774,3951,3951,0,1,1
132219013,132218281,2490386,2490386,-1.4536571e-05,1.2380006e-05,1.2032463e-05,0.0009941712,-0.00029975106,-0.03853713,3949,3949,0,1,1
132717351,132716602,2490386,2490386,-1.3290554e-05,1.1950601e-05,1.0281625e-05,0.0009629834,-0.00033379,-0.03864648,3955,3955,0,1,1
133219577,133218877,2490386,2490386,-1.1072163e-05,1.2742486e-05,1.33891e-05,0.0009623917,-0.00033360333,-0.038682863,3954,3954,0,1,1
133717908,133717198,2490386,2490386,-9.287631e-06,1.244618e-05,1.2285836e-05,0.00096578506,-0.0003437059,-0.03869628,3955,3955,0,1,1
134216236,134215520,2490386,2490386,-9.815087e-06,1.31529805e-05,1.22612855e-05,0.0009925874,-0.00037677836,-0.03871268,3957,3957,0,1,1
134718504,134717795,2490386,2490386,-1.3674275e-05,1.0456908e-05,1.25271035e-05,0.0010166495,-0.00034764258,-0.038617745,3956,3956,0,1,1
135216826,135216115,2490386,2490386,-1.3286511e-05,1.1262477e-05,1.3810219e-05,0.0009660881,-0.00032994512,-0.038646247,3955,3955,0,1,1
135719094,135718391,2490386,2490386,-1.0073521e-05,1.1273606e-05,9.430128e-06,0.0009783129,-0.00033383473,-0.038730055,3955,3955,0,1,1
136217419,136216712,2490386,2490386,-1.2289031e-05,1.1082684e-05,1.3708589e-05,0.00097217923,-0.00033894868,-0.03862305,3955,3955,0,1,1
136719694,136718988,2490386,2490386,-1.0732196e-05,1.31543175e-05,1.4006557e-05,0.0010206384,-0.00034137454,-0.038680077,3955,3955,0,1,1
137218016,137217310,2490386,2490386,-1.4165326e-05,1.2738859e-05,1.08036265e-05,0.0010129823,-0.0003503719,-0.038620044,3955,3955,0,1,1
137716352,137715631,2490386,2490386,-1.1205381e-05,1.0989096e-05,1.3279605e-05,0.00096103176,-0.0003526138,-0.038618755,3955,3955,0,1,1
138214654,138213952,2490386,2490386,-1.2537205e-05,1.3899105e-05,1.3019319e-05,0.0009688287,-0.0003307237,-0.03862609,3954,3954,0,1,1
138716936,138716229,2490386,2490386,-9.8782075e-06,9.793077e-06,9.978675e-06,0.0009998167,-0.0003090596,-0.038565848,3950,3950,0,1,1
139219214,139218506,2490386,2490386,-1.1751883e-05,1.5119732e-05,1.0724129e-05,0.00096372614,-0.00036885086,-0.038672045,3955,3955,0,1,1
139717543,139716827,2490386,2490386,-1.4495989e-05,1.200479e-05,1.0210557e-05,0.0009397783,-0.00033746494,-0.038661294,3955,3955,0,1,1
140219809,140219104,2490386,2490386,-1.2720826e-05,1.1820233e-05,1.22588835e-05,0.0009788964,-0.0003309019,-0.03860275,3955,3955,0,1,1
140718140,140717428,2490386,2490386,-1.2491843e-05,1.2201814e-05,1.15060975e-05,0.0009913584,-0.00031939332,-0.03864554,3957,3957,0,1,1
141216521,141215750,2490386,2490386,-1.1930372e-05,1.07948445e-05,8.929685e-06,0.0009632733,-0.0003211346,-0.038623825,3957,3957,0,1,1
141714789,141714069,2490386,2490386,-1.1940302e-05,1.2475046e-05,1.4067297e-05,0.0009960323,-0.0003110642,-0.038599506,3954,3954,0,1,1
142217064,142216346,2490386,2490386,-1.0517715e-05,1.5081314e-05,1.5028243e-05,0.00097262603,-0.00035003238,-0.03869924,3955,3955,0,1,1
142719399,142718623,2490386,2490386,-1.1160649e-05,1.2071045e-05,1.5088035e-05,0.0009781106,-0.0003402559,-0.03870009,3955,3955,0,1,1
143217654,143216945,2490386,2490386,-1.150749e-05,1.4108613e-05,9.891592e-06,0.0009525744,-0.00035766404,-0.038654722,3955,3955,0,1,1
143719933,143719227,2490386,2490386,-1.2340382e-05,8.97982e-06,9.384272e-06,0.0009952952,-0.0003274101,-0.03869385,3960,3960,0,1,1
144218330,144217547,2490386,2490386,-1.4524114e-05,1.255013e-05,1.09386e-05,0.0009925022,-0.00034089986,-0.038642075,3957,3957,0,1,1
144716579,144715867,2490386,2490386,-8.152742e-06,1.27291605e-05,1.1347251e-05,0.00094113644,-0.00031243017,-0.03867622,3955,3955,0,1,1
145214934,145214189,2490386,2490386,-1.3272047e-05,1.4394046e-05,9.754951e-06,0.0009877293,-0.00034616844,-0.0387255,3955,3955,0,1,1
145717178,145716466,2490386,2490386,-1.4165088e-05,1.3200447e-05,9.022229e-06,0.0009567483,-0.00035289914,-0.03864471,3955,3955,0,1,1
146219459,146218744,2490386,2490386,-1.277423e-05,1.2688661e-05,1.4714166e-05,0.0009784243,-0.0003239834,-0.038549703,3955,3955,0,1,1
146717782,146717066,2490386,2490386,-1.2445186e-05,1.2075752e-05,9.457203e-06,0.0009548921,-0.00033506658,-0.03871377,3955,3955,0,1,1
147220059,147219344,2490386,2490386,-9.773497e-06,1.0046736e-05,1.2436053e-05,0.0010166918,-0.00032998386,-0.038646698,3956,3956,0,1,1
147718376,147717666,2490386,2490386,-1.4924505e-05,1.23623195e-05,1.1650793e-05,0.0009476126,-0.00035315246,-0.03868595,3955,3955,0,1,1
148216686,148215988,2490386,2490386,-1.0554981e-05,1.2681434e-05,1.15244875e-05,0.00094851217,-0.0003194062,-0.0386743,3955,3955,0,1,1
148715027,148714311,2490386,2490386,-1.2446161e-05,1.1201766e-05,1.0949626e-05,0.0009771347,-0.00035765892,-0.038679887,3955,3955,0,1,1
149217298,149216589,2490386,2490386,-1.0093251e-05,1.0125424e-05,1.2174848e-05,0.00096192217,-0.0003372155,-0.038669612,3955,3955,0,1,1
149719575,149718866,2490386,2490386,-1.3530275e-05,9.821196e-06,1.0010698e-05,0.0009801317,-0.0003163527,-0.03858185,3955,3955,0,1,1
150217887,150217189,2490386,2490386,-1.2786877e-05,1.195174e-05,1.2626114e-05,0.0009824268,-0.00034496636,-0.03868959,3955,3955,0,1,1
150720191,150719467,2490386,2490386,-9.879123e-06,1.2657526e-05,1.14662125e-05,0.0010331675,-0.0003301866,-0.03860004,3955,3955,0,1,1
151218491,151217790,2490386,2490386,-1.1770847e-05,1.1572627e-05,1.0233166e-05,0.0010128111,-0.00029402104,-0.03861805,3955,3955,0,1,1
151716855,151716112,2490386,2490386,-1.4708538e-05,1.0583473e-05,1.1452309e-05,0.0009887223,-0.00032236657,-0.038619548,3954,3954,0,1,1
152215145,152214436,2490386,2490386,-1.2639097e-05,1.2206933e-05,1.01975775e-05,0.00096947514,-0.00032463242,-0.038657542,3955,3955,0,1,1
152717417,152716714,2490386,2490386,-1.1916424e-05,1.0607386e-05,1.282622e-05,0.0009961288,-0.00031751688,-0.038583305,3955,3955,0,1,1
153215806,153215037,2490386,2490386,-1.2797968e-05,1.3612241e-05,1.1813958e-05,0.0009922942,-0.0003438353,-0.038635008,3955,3955,0,1,1
153718054,153717315,2490386,2490386,-1.2528093e-05,1.3170162e-05,1.02102795e-05,0.0009971547,-0.00033216615,-0.038645763,3955,3955,0,1,1
154220368,154219594,2490386,2490386,-1.4740936e-05,1.4176244e-05,1.1443826e-05,0.0009772932,-0.00033117327,-0.038604848,3955,3955,0,1,1
154718623,154717918,2490386,2490386,-9.8878e-06,1.10973e-05,1.5873535e-05,0.0009944699,-0.00034051354,-0.038670167,3956,3956,0,1,1
